Step,E_pot,E_kin,Temp,AddedToTrainingSet
371,-125.3204,3.1148,602.4,FALSE
372,-125.3211,3.1126,602,FALSE
373,-125.3215,3.1261,604.6,FALSE
374,-125.3212,3.0553,590.9,FALSE
375,-125.3203,3.0642,592.6,FALSE
376,-125.319,3.0612,592.1,FALSE
377,-125.3176,3.0689,593.5,FALSE
378,-125.3153,3.0495,589.8,FALSE
379,-125.3126,3.092,598,FALSE
380,-125.3086,3.0827,596.2,FALSE
381,-125.3041,3.0953,598.6,FALSE
382,-125.2991,3.0561,591.1,FALSE
383,-125.295,3.0973,599,FALSE
384,-125.2906,3.1309,605.5,FALSE
385,-125.286,3.1198,603.4,FALSE
386,-125.2812,3.0583,591.5,FALSE
387,-125.276,3.0372,587.4,FALSE
388,-125.2712,3.04,588,FALSE
389,-125.2667,3.005,581.2,FALSE
390,-125.2627,2.9769,575.8,FALSE
391,-125.2589,3.0025,580.7,FALSE
392,-125.2549,3.0831,596.3,FALSE
393,-125.2504,3.0496,589.8,FALSE
394,-125.2449,3.0705,593.9,FALSE
395,-125.2396,3.0154,583.2,FALSE
396,-125.2338,2.9691,574.3,FALSE
397,-125.228,2.8821,557.4,FALSE
398,-125.223,2.8683,554.8,FALSE
399,-125.2181,2.8274,546.9,FALSE
400,-125.213,2.7288,527.8,FALSE
401,-125.2074,2.6932,520.9,FALSE
402,-125.2011,2.6877,519.8,FALSE
403,-125.1945,2.6248,507.7,FALSE
404,-125.1872,2.6126,505.3,FALSE
405,-125.1807,2.6342,509.5,FALSE
406,-125.1742,2.6219,507.1,FALSE
407,-125.1678,2.5544,494,FALSE
408,-125.1627,2.4946,482.5,FALSE
409,-125.1583,2.4113,466.4,FALSE
410,-125.1537,2.4469,473.2,FALSE
411,-125.1495,2.5079,485,FALSE
412,-125.145,2.5562,494.4,FALSE
413,-125.1411,2.5267,488.7,FALSE
414,-125.1384,2.5583,494.8,FALSE
415,-125.1362,2.5922,501.4,FALSE
416,-125.1348,2.4997,483.5,FALSE
417,-125.1338,2.5341,490.1,FALSE
418,-125.1337,2.5202,487.4,FALSE
419,-125.1337,2.4821,480.1,FALSE
420,-125.1338,2.5331,489.9,FALSE
421,-125.1341,2.5224,487.9,FALSE
422,-125.1348,2.525,488.4,FALSE
423,-125.1357,2.5332,489.9,FALSE
424,-125.1364,2.5443,492.1,FALSE
425,-125.137,2.5077,485,FALSE
426,-125.1393,2.5053,484.5,FALSE
427,-125.1425,2.6115,505.1,FALSE
428,-125.1462,2.6475,512.1,FALSE
429,-125.151,2.612,505.2,FALSE
430,-125.1551,2.575,498,FALSE
431,-125.1588,2.6466,511.9,FALSE
432,-125.1638,2.535,490.3,FALSE
433,-125.1688,2.4752,478.7,TRUE
434,-125.1746,2.4639,476.5,FALSE
435,-125.1812,2.5248,488.3,FALSE
436,-125.1897,2.5399,491.2,FALSE
437,-125.1991,2.5295,489.2,FALSE
438,-125.2096,2.5594,495,FALSE
439,-125.2212,2.5226,487.9,FALSE
440,-125.2337,2.5769,498.4,FALSE
441,-125.2468,2.5306,489.4,FALSE
442,-125.2607,2.5549,494.1,FALSE
443,-125.2747,2.5199,487.4,FALSE
444,-125.2879,2.5236,488.1,FALSE
445,-125.3013,2.5212,487.6,FALSE
446,-125.3154,2.5605,495.2,FALSE
447,-125.3305,2.562,495.5,FALSE
448,-125.3456,2.55,493.2,FALSE
449,-125.3612,2.5827,499.5,FALSE
450,-125.3769,2.5744,497.9,FALSE
451,-125.3924,2.6764,517.6,FALSE
452,-125.4081,2.7702,535.8,FALSE
453,-125.4249,2.7779,537.3,FALSE
454,-125.4415,2.7986,541.3,FALSE
455,-125.4576,2.8146,544.4,FALSE
456,-125.4732,2.8203,545.5,FALSE
457,-125.4889,2.8328,547.9,FALSE
458,-125.5049,2.817,544.8,FALSE
459,-125.5207,2.8479,550.8,FALSE
460,-125.5351,2.8686,554.8,FALSE
461,-125.549,2.9266,566,FALSE
462,-125.5628,3.0163,583.4,FALSE
463,-125.5766,3.0901,597.6,FALSE
464,-125.5899,3.0229,584.7,FALSE
465,-125.6031,3.0543,590.7,FALSE
466,-125.616,3.0268,585.4,FALSE
467,-125.6283,3.0636,592.5,FALSE
468,-125.6401,3.1529,609.8,FALSE
469,-125.652,3.1367,606.7,FALSE
470,-125.6632,3.1939,617.7,FALSE
471,-125.6739,3.2771,633.8,FALSE
472,-125.6842,3.2124,621.3,FALSE
473,-125.6937,3.1522,609.7,FALSE
474,-125.7038,3.1358,606.5,FALSE
475,-125.7142,3.1342,606.2,FALSE
476,-125.7236,3.1404,607.4,FALSE
477,-125.7323,3.1884,616.7,FALSE
478,-125.7407,3.2233,623.4,FALSE
479,-125.7494,3.2033,619.6,FALSE
480,-125.7574,3.2265,624,FALSE
481,-125.7652,3.2438,627.4,FALSE
482,-125.7727,3.2195,622.7,FALSE
483,-125.7795,3.2006,619,FALSE
484,-125.7862,3.2777,633.9,FALSE
485,-125.792,3.2811,634.6,FALSE
486,-125.7976,3.2947,637.2,FALSE
487,-125.8035,3.284,635.2,FALSE
