Step,E_pot,E_kin,Temp,AddedToTrainingSet
572,-314.1953,17.6518,2133.8,False
573,-314.0819,17.8718,2160.3,False
574,-313.9610,17.4562,2110.1,True
575,-313.8102,17.3695,2099.6,False
576,-313.6284,17.4019,2103.6,False
577,-313.4245,17.4003,2103.4,False
578,-313.2146,17.4023,2103.6,False
579,-312.9954,16.9000,2042.9,True
580,-312.7833,16.5758,2003.7,False
581,-312.5826,16.6621,2014.1,False
582,-312.3920,16.7939,2030.1,False
583,-312.2069,16.7827,2028.7,False
584,-312.0321,16.6398,2011.4,True
585,-311.8738,16.6433,2011.9,False
586,-311.7406,16.6492,2012.6,False
587,-311.6270,16.7434,2023.9,False
588,-311.5309,16.6699,2015.1,False
589,-311.4470,16.9022,2043.2,True
590,-311.3638,16.6763,2015.8,False
591,-311.2942,16.6149,2008.4,False
592,-311.2160,16.6895,2017.4,False
593,-311.1199,16.4829,1992.5,False
594,-311.0147,16.2784,1967.7,True
595,-310.9000,16.3951,1981.8,False
596,-310.7813,16.1101,1947.4,False
597,-310.6597,16.2165,1960.3,False
598,-310.5347,15.8259,1913.0,False
599,-310.3931,15.7433,1903.1,True
600,-310.2335,15.7920,1908.9,False
601,-310.0884,15.2364,1841.8,False
602,-309.9504,15.2797,1847.0,False
603,-309.8131,15.6097,1886.9,False
604,-309.6777,15.4065,1862.3,True
605,-309.5567,15.1098,1826.5,False
606,-309.4527,14.7364,1781.3,False
607,-309.3496,14.8623,1796.6,False
608,-309.2464,14.5983,1764.6,False
609,-309.1461,14.5125,1754.3,True
610,-309.0478,14.4487,1746.6,False
611,-308.9398,14.7442,1782.3,False
612,-308.8343,14.9415,1806.1,False
613,-308.7362,14.9650,1809.0,False
614,-308.6545,14.9680,1809.3,True
615,-308.5818,14.5820,1762.7,False
616,-308.5296,14.5039,1753.2,False
617,-308.5067,14.7269,1780.2,False
618,-308.5105,14.6496,1770.8,False
619,-308.5487,14.9149,1802.9,True
620,-308.6096,15.0572,1820.1,False
621,-308.6893,15.2353,1841.6,False
622,-308.7773,15.4226,1864.3,False
623,-308.8667,15.6279,1889.1,False
624,-308.9491,15.5556,1880.4,True
625,-309.0211,15.4382,1866.2,False
626,-309.0751,15.1958,1836.9,False
627,-309.0948,15.1961,1836.9,False
628,-309.0710,15.3267,1852.7,False
629,-309.0132,15.3196,1851.8,True
630,-308.9299,15.2221,1840.0,False
631,-308.8134,15.3112,1850.8,False
632,-308.6715,15.0500,1819.3,False
633,-308.5044,15.0860,1823.6,False
634,-308.3243,14.9349,1805.3,True
635,-308.1566,14.6298,1768.5,False
